Date,Term,Cluster,X Coordinate,Y Coordinate
6/16/17,norway,0,-12.522994041442871,20.103805541992188
6/16/17,stuk,-1,-15.485837936401367,21.725746154785156
6/16/17,cernavoda,9,-14.142748832702637,21.56751251220703
6/16/17,interconnectivity,5,-14.22179126739502,22.162803649902344
6/16/17,destroyer,-1,-12.172536849975586,20.696929931640625
6/16/17,esp,-1,-14.030360221862793,22.247541427612305
6/16/17,peak,2,-12.404176712036133,21.333560943603516
6/16/17,general_electric,11,-14.314881324768066,20.0169734954834
6/16/17,electricity_generation,2,-12.827418327331543,21.446395874023438
6/16/17,gw,2,-12.304410934448242,21.28851890563965
6/16/17,power_production,2,-12.808266639709473,21.22796058654785
6/16/17,oversea,-1,-14.956090927124023,21.588245391845703
6/16/17,reactor_component,-1,-14.096031188964844,22.925107955932617
6/16/17,grid_stability,-1,-14.548717498779297,21.77254295349121
6/16/17,tourism,5,-13.2285795211792,20.573591232299805
6/16/17,fdi,5,-14.162955284118652,21.010419845581055
6/16/17,mwe,16,-13.074891090393066,22.85053062438965
6/16/17,egypt,0,-13.092024803161621,19.926578521728516
6/16/17,pressurised_water_reactor,17,-13.82656192779541,22.693910598754883
6/16/17,oco,5,-14.861235618591309,21.309045791625977
6/16/17,nuclear_submarine,-1,-12.221816062927246,20.67548179626465
6/16/17,power_reactor,6,-13.081121444702148,21.29045867919922
6/16/17,snptc,-1,-15.023309707641602,20.869447708129883
6/16/17,armoury,-1,-14.493680000305176,21.639114379882812
6/16/17,national_security,5,-13.159528732299805,21.005916595458984
6/16/17,nuclear_unit,11,-14.099607467651367,19.9397029876709
6/16/17,rosatom,11,-14.464127540588379,20.450321197509766
6/16/17,atb,-1,-14.886380195617676,21.800743103027344
6/16/17,relicensing,-1,-14.835823059082031,21.324291229248047
6/16/17,kr,-1,-14.884944915771484,20.93633460998535
6/16/17,strict,1,-13.797135353088379,20.52393341064453
6/16/17,ankara,0,-12.851966857910156,19.95015525817871
6/16/17,divison,5,-13.390022277832031,20.785600662231445
6/16/17,energy_cooperation,5,-13.503774642944336,20.448320388793945
6/16/17,vienna,1,-13.596049308776855,20.34165382385254
6/16/17,nuclear_infrastructure,-1,-14.801962852478027,21.193078994750977
6/16/17,export_control,1,-13.763190269470215,20.826770782470703
6/16/17,iaea,3,-14.150141716003418,20.822792053222656
6/16/17,cooperation_agreement,5,-14.023805618286133,20.82195281982422
6/16/17,nuclear_activity,3,-13.333931922912598,21.58197784423828
6/16/17,technology_development,4,-13.290616035461426,21.599288940429688
6/16/17,fordow,6,-13.72415828704834,21.838672637939453
6/16/17,light_water_reactor,-1,-14.04682445526123,22.098690032958984
6/16/17,perchlorate,10,-14.193723678588867,22.972755432128906
6/16/17,fanc,15,-14.417576789855957,22.123817443847656
6/16/17,eletronuclear,-1,-15.533003807067871,21.663131713867188
6/16/17,nsc,5,-13.200389862060547,21.450496673583984
6/16/17,sx,15,-14.70839786529541,22.842082977294922
6/16/17,wassa,15,-15.512850761413574,22.246625900268555
6/16/17,jv,11,-13.91559886932373,19.84929656982422
6/16/17,overloading,-1,-14.65028190612793,22.68270492553711
6/16/17,bilateral_cooperation,5,-13.92916488647461,21.181642532348633
6/16/17,energy_technology,-1,-13.264556884765625,20.976537704467773
6/16/17,strategic_cooperation,5,-13.945161819458008,20.95413589477539
6/16/17,superhighway,-1,-15.057106018066406,22.236083984375
6/16/17,uf,8,-14.194802284240723,21.54939079284668
6/16/17,eea,-1,-14.89818000793457,22.220502853393555
6/16/17,tote,-1,-14.602961540222168,22.234722137451172
6/16/17,bulgaria,0,-12.456254959106445,20.09023666381836
6/16/17,kansai_electric_power,-1,-14.92126750946045,21.02327537536621
6/16/17,holding_company,11,-14.588674545288086,20.59883689880371
6/16/17,watchdog,3,-13.766764640808105,21.189937591552734
6/16/17,rehabilitating,-1,-14.554336547851562,22.602127075195312
6/16/17,verification,1,-13.99412727355957,20.762968063354492
6/16/17,appraisal,5,-13.902732849121094,21.623899459838867
6/16/17,servant,5,-14.084928512573242,21.056901931762695
6/16/17,nnsa,4,-13.258709907531738,21.639978408813477
6/16/17,hualong,-1,-13.151185989379883,21.93837547302246
6/16/17,vale,-1,-15.023815155029297,21.663856506347656
6/16/17,hed,15,-15.186941146850586,21.986865997314453
6/16/17,hanhikivi,15,-14.06160831451416,21.633291244506836
6/16/17,alstom,-1,-15.153105735778809,21.475818634033203
6/16/17,hanford,8,-12.585260391235352,22.54828643798828
6/16/17,openpit,-1,-14.013051986694336,22.227766036987305
6/16/17,engie,11,-14.410581588745117,20.025341033935547
6/16/17,nugen,11,-14.584056854248047,20.549280166625977
6/16/17,signing,5,-13.87374210357666,20.444292068481445
6/16/17,adherence,1,-13.808028221130371,20.63321876525879
6/16/17,recyclables,-1,-14.918482780456543,22.672544479370117
6/16/17,emir,0,-13.381908416748047,20.053180694580078
6/16/17,ucla,4,-11.975995063781738,21.74513816833496
6/16/17,atomic_reactor,-1,-13.76887035369873,21.704322814941406
6/16/17,westinghouse,11,-13.87828540802002,19.9470157623291
6/16/17,cutlery,-1,-13.754161834716797,22.515533447265625
6/16/17,prohibit,1,-13.695149421691895,20.526113510131836
6/16/17,rulemaking,5,-13.70467472076416,21.447237014770508
6/16/17,mine,7,-12.52784252166748,22.15503692626953
6/16/17,rfp,-1,-15.202714920043945,21.616214752197266
6/16/17,serbia,0,-12.490571975708008,19.88325309753418
6/16/17,slovakia,0,-12.510525703430176,19.938404083251953
6/16/17,transmission,2,-12.617033958435059,21.536327362060547
6/16/17,polytechnic,4,-12.144391059875488,21.720918655395508
6/16/17,subsidiary,11,-14.157449722290039,19.872764587402344
6/16/17,rhenium,10,-14.3488187789917,22.59610366821289
6/16/17,xe,-1,-13.99885082244873,22.497081756591797
6/16/17,visaginas,-1,-14.237503051757812,22.713180541992188
6/16/17,renewable,2,-12.596529960632324,21.341588973999023
6/16/17,cadarache,-1,-13.366422653198242,22.222177505493164
6/16/17,nuclear_material,8,-12.576166152954102,22.050580978393555
6/16/17,interdisciplinary,4,-13.214010238647461,21.820491790771484
6/16/17,radioactive_release,-1,-14.139490127563477,22.94925308227539
6/16/17,miner,7,-12.53615951538086,22.02904510498047
6/16/17,calpine,-1,-14.768662452697754,20.44211196899414
6/16/17,ethiopia,0,-12.697373390197754,19.961997985839844
6/16/17,sweden,0,-12.383565902709961,20.157550811767578
6/16/17,steamer,-1,-14.735456466674805,22.002355575561523
6/16/17,prototype,16,-13.241469383239746,22.416046142578125
6/16/17,test_reactor,-1,-13.831894874572754,22.13516616821289
6/16/17,unshielded,-1,-14.905792236328125,22.953805923461914
6/16/17,algeria,0,-12.79893970489502,19.821992874145508
6/16/17,stockpile,8,-12.657805442810059,21.605539321899414
6/16/17,inter_rao,15,-14.741681098937988,20.726165771484375
6/16/17,nato,0,-13.127516746520996,20.048999786376953
6/16/17,techsnabexport,15,-15.07774543762207,21.010238647460938
6/16/17,archenemy,-1,-14.673903465270996,20.86519432067871
6/16/17,mous,5,-14.069395065307617,20.338253021240234
6/16/17,haiphong,-1,-15.415345191955566,22.396684646606445
6/16/17,energy_plan,5,-13.57071590423584,21.367534637451172
6/16/17,site_selection,15,-14.739005088806152,22.057096481323242
6/16/17,drilling,7,-12.893878936767578,21.91440200805664
6/16/17,strategic_relationship,5,-13.716135025024414,21.399452209472656
6/16/17,science,4,-12.29460620880127,21.966203689575195
6/16/17,underground_mine,10,-14.334272384643555,22.768449783325195
6/16/17,steam_generator,16,-13.116909980773926,22.698522567749023
6/16/17,biomedical,4,-12.720110893249512,22.38343620300293
6/16/17,next_generation_nuclear,17,-13.582252502441406,22.52951431274414
6/16/17,restrictive,1,-13.746776580810547,20.742462158203125
6/16/17,moscow,0,-12.819440841674805,20.48881721496582
6/16/17,prohibits,1,-13.778329849243164,20.7496337890625
6/16/17,pnnl,4,-13.374539375305176,21.931339263916016
6/16/17,rostec,15,-15.176512718200684,22.052976608276367
6/16/17,fatf,1,-14.573873519897461,21.43539810180664
6/16/17,research_facility,-1,-14.071966171264648,22.562406539916992
6/16/17,mixed_oxide_fuel,8,-13.522679328918457,22.56917381286621
6/16/17,tvel,15,-14.94735050201416,22.03520965576172
6/16/17,phwrs,-1,-13.086963653564453,22.858379364013672
6/16/17,memorandum,5,-13.925698280334473,20.562606811523438
6/16/17,isotope,8,-12.275843620300293,22.563817977905273
6/16/17,wipp,8,-13.665633201599121,22.877891540527344
6/16/17,grossi,-1,-14.749706268310547,23.18658447265625
6/16/17,psus,10,-14.740840911865234,22.6366024017334
6/16/17,reactor_system,-1,-13.68363094329834,22.297380447387695
6/16/17,krsko,-1,-14.6583890914917,22.793476104736328
6/16/17,takahama,-1,-14.516050338745117,21.650161743164062
6/16/17,plant,2,-12.59718132019043,21.678401947021484
6/16/17,netherlands,0,-12.504688262939453,19.998336791992188
6/16/17,areva,11,-14.251540184020996,20.020177841186523
6/16/17,ringhals,-1,-14.63786506652832,22.439651489257812
6/16/17,steelmaker,15,-14.909040451049805,21.7452392578125
6/16/17,enriched,8,-12.274404525756836,22.425487518310547
6/16/17,smr,16,-14.100997924804688,22.96874237060547
6/16/17,mineral,7,-12.643081665039062,22.21742057800293
6/16/17,pit,-1,-12.454163551330566,22.323455810546875
6/16/17,jaitapur,-1,-14.08316707611084,21.25346565246582
6/16/17,thermoelectric,10,-13.626609802246094,22.927593231201172
6/16/17,nuclear_fuel,8,-12.471062660217285,22.51818084716797
6/16/17,ilw,10,-14.03917121887207,22.750417709350586
6/16/17,bilateral,5,-13.257176399230957,20.439857482910156
6/16/17,spent_nuclear_fuel,8,-12.699251174926758,22.735862731933594
6/16/17,vision,5,-13.33603286743164,20.953895568847656
6/16/17,fissile,8,-12.444814682006836,22.488346099853516
6/16/17,radioactive_waste,8,-12.698583602905273,22.622943878173828
6/16/17,weatherization,-1,-14.474647521972656,22.177474975585938
6/16/17,htgr,-1,-14.411781311035156,21.277517318725586
6/16/17,china_nuclear_engineering,15,-15.398029327392578,21.722959518432617
6/16/17,united_nation,1,-12.790292739868164,20.938220977783203
6/16/17,development_agreement,15,-14.607627868652344,22.137712478637695
6/16/17,tripartite,15,-15.131763458251953,22.33209228515625
6/16/17,sanction,1,-12.737112045288086,20.74571990966797
6/16/17,ge_hitachi,6,-14.378351211547852,21.753721237182617
6/16/17,infrastructure_development,5,-13.740640640258789,21.278854370117188
6/16/17,neptunium,8,-13.988914489746094,23.29813003540039
6/16/17,nioc,-1,-14.90658187866211,20.799341201782227
6/16/17,konstantinos,15,-15.184911727905273,22.683603286743164
6/16/17,grid_operator,2,-12.552577018737793,21.45636749267578
6/16/17,paks,9,-13.772516250610352,21.23246192932129
6/16/17,fna,-1,-13.771514892578125,20.607454299926758
6/16/17,generator,2,-12.571273803710938,21.767351150512695
6/16/17,yucca,8,-12.887619972229004,22.37208366394043
6/16/17,integrated_regulatory_review_service,-1,-14.976408004760742,21.060277938842773
6/16/17,joint_venture,11,-14.179149627685547,19.969968795776367
6/16/17,usable,-1,-13.336331367492676,22.26551628112793
6/16/17,mw,2,-12.340312957763672,21.49638557434082
6/16/17,kyushu_electric_power,9,-15.150341987609863,21.225353240966797
6/16/17,khmelnytsky,-1,-14.582778930664062,22.211387634277344
6/16/17,exploration,7,-12.837776184082031,21.758634567260742
6/16/17,paducah,-1,-14.07059097290039,21.971879959106445
6/16/17,vattenfall,11,-14.297884941101074,20.097131729125977
6/16/17,nuclear_technology,5,-13.44654655456543,21.531267166137695
6/16/17,national_nuclear_security_administration,4,-13.253430366516113,21.780078887939453
6/16/17,nuclear_program,3,-12.778275489807129,20.722246170043945
6/16/17,aei,-1,-14.604840278625488,21.772790908813477
6/16/17,security,5,-13.104743003845215,20.96104621887207
6/16/17,gnter,-1,-14.962617874145508,22.353864669799805
6/16/17,msr,-1,-13.465953826904297,23.057619094848633
6/16/17,nuclear_installation,-1,-13.70194149017334,21.966327667236328
6/16/17,behrouz,15,-15.217817306518555,21.971616744995117
6/16/17,utilization,2,-13.135679244995117,21.322166442871094
6/16/17,environmental_management,-1,-13.3065824508667,21.708423614501953
6/16/17,bimetallic,15,-14.508894920349121,22.688980102539062
6/16/17,lending,5,-13.50550651550293,21.001697540283203
6/16/17,state_nuclear_power_technology_corporation,15,-14.93481159210205,21.31426429748535
6/16/17,research_reactor,-1,-13.484134674072266,22.609745025634766
6/16/17,environmental_assessment,5,-13.69047737121582,21.409101486206055
6/16/17,plutonium,8,-12.425246238708496,22.548723220825195
6/16/17,roasting,-1,-14.090433120727539,23.08782386779785
6/16/17,romania,0,-12.356446266174316,20.02254867553711
6/16/17,interconnection,2,-13.063450813293457,20.86285972595215
6/16/17,investment,5,-13.188776969909668,21.026294708251953
6/16/17,private_sector,5,-13.281234741210938,20.678516387939453
6/16/17,princeton,4,-12.019792556762695,21.802963256835938
6/16/17,nodal,-1,-15.065230369567871,22.325288772583008
6/16/17,russia,0,-13.226826667785645,21.125598907470703
6/16/17,coolant,-1,-12.974459648132324,22.680315017700195
6/16/17,nuclear_trade,6,-14.176392555236816,21.905332565307617
6/16/17,glencore,7,-14.718581199645996,20.183218002319336
6/16/17,fabrication,8,-12.98239517211914,22.47997283935547
6/16/17,oman,0,-13.353133201599121,19.96683692932129
6/16/17,rmi,-1,-14.897309303283691,22.2104549407959
6/16/17,fennovoima,-1,-14.484822273254395,21.16460609436035
6/16/17,jsc,15,-15.202219009399414,20.890316009521484
6/16/17,soes,5,-14.676883697509766,21.2196102142334
6/16/17,attract,5,-13.493995666503906,20.474760055541992
6/16/17,cnsc,5,-13.978677749633789,22.144855499267578
6/16/17,naval,-1,-12.228858947753906,20.719053268432617
6/16/17,kazatomprom,11,-14.917851448059082,20.435279846191406
6/16/17,atomredmetzoloto,-1,-14.781499862670898,21.4016170501709
6/16/17,gnf,16,-12.979000091552734,21.92966079711914
6/16/17,barrick,7,-14.552839279174805,20.527957916259766
6/16/17,generation_iv,-1,-14.547014236450195,23.16044044494629
6/16/17,reactor_containment,-1,-14.442047119140625,22.884769439697266
6/16/17,taxonomy,15,-14.977937698364258,22.86046028137207
6/16/17,atomic_energy,3,-14.378137588500977,20.717859268188477
6/16/17,superfund,8,-13.079207420349121,21.850019454956055
6/16/17,framework_agreement,9,-13.87318229675293,21.18856430053711
6/16/17,generation,2,-12.527520179748535,21.551042556762695
6/16/17,policy,5,-13.261329650878906,21.03110122680664
6/16/17,deposit,7,-12.414389610290527,22.20292091369629
6/16/17,pressurized_water_reactor,-1,-13.171832084655762,22.72311019897461
6/16/17,onr,15,-15.236626625061035,22.41304588317871
6/16/17,paperwork,5,-13.867053031921387,21.173873901367188
6/16/17,containment_structure,-1,-14.438973426818848,22.792028427124023
6/16/17,denmark,0,-12.592514038085938,20.195091247558594
6/16/17,collaboration,5,-13.409893035888672,20.47732925415039
6/16/17,atomic,8,-12.233509063720703,22.34015464782715
6/16/17,expedited,5,-13.845290184020996,22.479665756225586
6/16/17,cnas,6,-13.920084953308105,22.14476776123047
6/16/17,rbmk,17,-13.552200317382812,23.202960968017578
6/16/17,proliferators,-1,-14.689207077026367,22.705848693847656
6/16/17,molten_salt,16,-13.397637367248535,23.108518600463867
6/16/17,fuqing,9,-13.94360065460205,22.419437408447266
6/16/17,jcpoa,1,-13.727974891662598,20.623088836669922
6/16/17,gigawatts,2,-12.182784080505371,21.2817440032959
6/16/17,religionist,-1,-15.120489120483398,21.61231803894043
6/16/17,nuclear,3,-12.250739097595215,21.134267807006836
6/16/17,stadtwerke,15,-15.264305114746094,22.084274291992188
6/16/17,radioactive,8,-12.530998229980469,22.553741455078125
6/16/17,reactor_safety,6,-14.18032455444336,22.69998550415039
6/16/17,coordination,5,-13.526845932006836,20.636066436767578
6/16/17,kudankulam,9,-14.112824440002441,21.6501407623291
6/16/17,intergovernmental_agreement,5,-15.15123462677002,21.555465698242188
6/16/17,electricity_production,2,-12.740198135375977,21.1512508392334
6/16/17,rooppur,9,-14.674033164978027,21.42683219909668
6/16/17,tendering,15,-15.012593269348145,22.236982345581055
6/16/17,anadolu,-1,-14.785850524902344,20.79346466064453
6/16/17,piketon,9,-13.94064998626709,22.268909454345703
6/16/17,vratsa,-1,-15.580999374389648,21.588415145874023
6/16/17,warship,-1,-12.158891677856445,20.66136360168457
6/16/17,smrs,16,-13.474973678588867,21.742313385009766
6/16/17,marubeni,-1,-14.925775527954102,21.946565628051758
6/16/17,overseas,5,-13.780071258544922,21.092065811157227
6/16/17,envisages,5,-13.989490509033203,21.405466079711914
6/16/17,kremlin,0,-12.6902494430542,20.476537704467773
6/16/17,mining,7,-12.72795295715332,21.992429733276367
6/16/17,esfahan,-1,-15.243158340454102,22.220243453979492
6/16/17,putin,0,-12.789573669433594,20.55491065979004
6/16/17,stipulation,1,-14.463311195373535,20.944021224975586
6/16/17,centrifuge,8,-12.592814445495605,21.870773315429688
6/16/17,itm,15,-15.370407104492188,22.730684280395508
6/16/17,akkuyu,9,-14.468683242797852,21.38823890686035
6/16/17,tvo,9,-14.640100479125977,20.956960678100586
6/16/17,modular,16,-13.155633926391602,22.661340713500977
6/16/17,site_preparation,-1,-14.639892578125,22.56283950805664
6/16/17,contaminated,8,-12.489832878112793,22.586950302124023
6/16/17,gulf_cooperation_council,0,-13.462041854858398,20.12582015991211
6/16/17,technical_cooperation,5,-13.65549373626709,21.235448837280273
6/16/17,terraform,-1,-14.993101119995117,22.689851760864258
6/16/17,entombed,-1,-13.860522270202637,22.50899314880371
6/16/17,nuclear_waste,8,-12.870915412902832,22.41579818725586
6/16/17,pcv,-1,-13.552399635314941,22.317289352416992
6/16/17,reactor_fuel,-1,-13.194042205810547,22.15985870361328
6/16/17,kozloduy,9,-14.355483055114746,21.411090850830078
6/16/17,grid_infrastructure,2,-14.492711067199707,22.368330001831055
6/16/17,energy_security,5,-12.86192798614502,20.88235855102539
6/16/17,stockpiled,8,-12.249802589416504,22.703834533691406
6/16/17,jera,-1,-15.0676908493042,21.414594650268555
6/16/17,government_funding,8,-12.795960426330566,21.583293914794922
6/16/17,adviser,5,-13.253313064575195,21.067075729370117
6/16/17,energy_production,2,-12.653393745422363,21.35318946838379
6/16/17,tunisia,0,-12.852224349975586,20.170421600341797
6/16/17,breeder,-1,-13.411261558532715,22.944828033447266
6/16/17,breeder_reactor,17,-13.779666900634766,22.93792152404785
6/16/17,power_plant,2,-12.710332870483398,21.80510711669922
6/16/17,htgrs,17,-13.705904006958008,23.016054153442383
6/16/17,biodefense,-1,-14.360963821411133,22.156139373779297
6/16/17,acquis,15,-15.598305702209473,22.074386596679688
6/16/17,pentagon,-1,-12.32840633392334,20.776248931884766
6/16/17,cgn,-1,-14.895551681518555,20.58865737915039
6/16/17,mou,5,-14.00892162322998,20.415040969848633
6/16/17,national_policy,5,-13.470702171325684,21.117252349853516
6/16/17,china_huadian,15,-15.071617126464844,21.480669021606445
6/16/17,radiation_safety,-1,-15.02022647857666,21.764312744140625
6/16/17,thermonuclear_reactor,-1,-14.0137939453125,22.076780319213867
6/16/17,koeberg,-1,-13.950569152832031,22.35993003845215
6/16/17,microgrids,-1,-14.477863311767578,22.31273651123047
6/16/17,hydrogen,-1,-12.293587684631348,22.573076248168945
6/16/17,cepa,15,-14.111541748046875,22.016908645629883
6/16/17,nnl,-1,-14.467569351196289,21.4631290435791
6/16/17,mining_operation,7,-13.191943168640137,22.18669319152832
6/16/17,overloaded,15,-15.030269622802734,22.199743270874023
6/16/17,exponentially,2,-13.480140686035156,21.241615295410156
6/16/17,flowserve,11,-14.855582237243652,20.617191314697266
6/16/17,pact,5,-13.594738960266113,20.599687576293945
6/16/17,unanimously,1,-12.896086692810059,20.698230743408203
6/16/17,irena,-1,-14.831587791442871,21.226781845092773
6/16/17,bidding_process,5,-14.101715087890625,21.08907127380371
6/16/17,cohesion,5,-13.685925483703613,20.709856033325195
6/16/17,triad,6,-12.88711166381836,21.324846267700195
6/16/17,ltd,11,-14.34463119506836,20.027996063232422
6/16/17,esbwr,17,-13.75755786895752,22.5494384765625
6/16/17,shanghai_electric,-1,-15.53747272491455,21.719831466674805
6/16/17,finalisation,5,-14.43143081665039,21.526676177978516
6/16/17,highly_enriched_uranium,8,-13.421331405639648,22.578357696533203
6/16/17,hungary,0,-12.366780281066895,20.124422073364258
6/16/17,crimea,0,-12.696901321411133,19.964033126831055
6/16/17,foreign_investment,5,-13.015059471130371,21.0471248626709
6/16/17,encloses,-1,-15.757087707519531,22.186208724975586
6/16/17,landfill,8,-12.784310340881348,22.18494415283203
6/16/17,npcil,12,-14.546106338500977,20.663944244384766
6/16/17,korea_hydro,-1,-14.790752410888672,22.909141540527344
6/16/17,nuclear_energy,2,-12.72974681854248,21.186843872070312
6/16/17,nhon,15,-15.400468826293945,22.37821388244629
6/16/17,power_demand,2,-12.559814453125,21.18438148498535
6/16/17,biennium,15,-14.751134872436523,22.438779830932617
6/16/17,enriching,8,-13.010148048400879,22.10113525390625
6/16/17,argonne,4,-13.514676094055176,21.633216857910156
6/16/17,azerbaijan,0,-12.724587440490723,19.889537811279297
6/16/17,counterterrorism,5,-12.990165710449219,20.80728530883789
6/16/17,repository,8,-12.843119621276855,22.34382438659668
6/16/17,trilateral,5,-13.431632995605469,20.366683959960938
6/16/17,twh,2,-12.139350891113281,21.16458511352539
6/16/17,ase,15,-15.419398307800293,21.255220413208008
6/16/17,nuclear_cooperation,5,-14.074298858642578,20.930967330932617
6/16/17,huadian,-1,-14.889653205871582,22.620466232299805
6/16/17,waste_facility,6,-13.186164855957031,21.65392303466797
6/16/17,kalinin,15,-15.254405975341797,22.74131202697754
6/16/17,gwh,2,-12.240920066833496,21.271339416503906
6/16/17,acting,5,-13.118403434753418,21.17108917236328
6/16/17,rpv,15,-14.24969482421875,21.831167221069336
6/16/17,iter,16,-13.215559959411621,22.13006019592285
6/16/17,defueled,-1,-13.832311630249023,22.81195068359375
6/16/17,energy_demand,2,-12.681894302368164,21.24287223815918
6/16/17,upgradation,15,-15.274258613586426,22.46238136291504
6/16/17,euratom,5,-13.972475051879883,21.092687606811523
6/16/17,reactor_building,-1,-13.55181884765625,22.42017364501953
6/16/17,mined,8,-12.526908874511719,22.28282928466797
6/16/17,conglomerate,11,-13.958086013793945,19.921512603759766
6/16/17,mutual,5,-13.364121437072754,20.34592628479004
6/16/17,adjunct,4,-12.083433151245117,21.69562530517578
6/16/17,belarus,0,-12.522433280944824,19.975074768066406
6/16/17,thinktank,15,-14.446356773376465,22.13949966430664
6/16/17,bhp,7,-14.31057357788086,20.27021598815918
6/16/17,cooperation,5,-13.303167343139648,20.304393768310547
6/16/17,reprocessing,8,-13.29816722869873,22.667362213134766
6/16/17,bylaw,-1,-14.650564193725586,21.49251937866211
6/16/17,venture,11,-13.988262176513672,20.36319351196289
6/16/17,unsc,1,-12.929558753967285,20.739301681518555
6/16/17,disobedience,-1,-14.161497116088867,21.5693302154541
6/16/17,prohibiting,1,-13.779064178466797,20.653182983398438
6/16/17,pressurized,16,-13.060233116149902,22.481714248657227
6/16/17,finalise,5,-13.748089790344238,21.0076847076416
6/16/17,sociology,4,-12.05758285522461,21.718456268310547
6/16/17,thermal,2,-12.352882385253906,21.665325164794922
6/16/17,nuclear_science,4,-12.784337997436523,21.57985496520996
6/16/17,un_general_assembly,1,-12.979145050048828,20.743541717529297
6/16/17,discovery,-1,-12.468493461608887,22.378721237182617
6/16/17,mox,8,-13.025435447692871,22.355453491210938
6/16/17,abwr,-1,-14.404060363769531,22.90216064453125
6/16/17,moldova,0,-12.542370796203613,19.99614143371582
6/16/17,vver,-1,-13.166707038879395,22.778310775756836
6/16/17,nuclear_liability,-1,-14.339334487915039,22.679521560668945
6/16/17,china_national_nuclear,12,-14.671380043029785,20.636171340942383
6/16/17,cornell,-1,-12.20002555847168,21.908708572387695
6/16/17,khodro,-1,-15.008328437805176,21.0156192779541
6/16/17,navy,-1,-11.973177909851074,20.512205123901367
6/16/17,nti,15,-14.5859956741333,22.28603172302246
6/16/17,abstained,5,-13.365777969360352,20.341169357299805
6/16/17,redesigned,-1,-13.46691608428955,22.390159606933594
6/16/17,uae,0,-13.258065223693848,19.994626998901367
6/16/17,acquire,8,-13.67059326171875,19.967823028564453
6/16/17,tfeu,-1,-15.261259078979492,21.38257598876953
6/16/17,turkish,0,-12.639715194702148,20.483604431152344
6/16/17,postgraduate,4,-12.049158096313477,21.621030807495117
6/16/17,rokkasho,-1,-15.282158851623535,22.287784576416016
6/16/17,cleanup,8,-12.922894477844238,22.121339797973633
6/16/17,mothballed,8,-13.179131507873535,22.511058807373047
6/16/17,meatpacking,15,-15.531457901000977,21.68164825439453
6/16/17,itochu,15,-15.236316680908203,22.770275115966797
6/16/17,kpm,10,-13.42965030670166,22.830883026123047
6/16/17,pebble_bed,-1,-13.53410530090332,23.06692886352539
6/16/17,inspection,3,-13.930411338806152,21.06740951538086
6/16/17,blueprint,5,-13.438070297241211,21.248031616210938
6/16/17,entrenchment,15,-14.940774917602539,21.632579803466797
6/16/17,reactor,3,-12.642261505126953,21.788869857788086
6/16/17,cnpc,15,-14.991426467895508,21.18398094177246
6/16/17,heu,8,-13.957219123840332,22.39200782775879
6/16/17,energy_policy,5,-13.39277458190918,20.831439971923828
6/16/17,fast_reactor,-1,-13.72347354888916,22.364818572998047
6/16/17,stability,5,-13.156944274902344,20.730932235717773
6/16/17,development_company,7,-13.840540885925293,20.966920852661133
6/16/17,finland,0,-12.690167427062988,20.232542037963867
6/16/17,hongyanhe,-1,-15.590094566345215,22.053070068359375
6/16/17,dukovany,9,-14.296730995178223,21.633180618286133
6/16/17,restricting,1,-14.527969360351562,20.902301788330078
6/16/17,reipppp,5,-14.812559127807617,21.931743621826172
6/16/17,brookhaven,-1,-14.103177070617676,22.556732177734375
6/16/17,power_grid,2,-12.466010093688965,21.502765655517578
6/16/17,commercial_reactor,8,-13.196731567382812,22.19976043701172
6/16/17,nei,6,-13.857733726501465,21.881813049316406
6/16/17,frigate,-1,-11.958063125610352,20.664920806884766
6/16/17,competitiveness,5,-12.928631782531738,21.25993537902832
6/16/17,eec,-1,-14.16440200805664,22.332012176513672
6/16/17,aeoi,-1,-15.224615097045898,21.329896926879883
6/16/17,resolution,1,-12.672656059265137,20.919639587402344
6/16/17,hydropower,2,-12.350229263305664,21.530920028686523
6/16/17,gen_iv,15,-14.708864212036133,23.132944107055664
6/16/17,smes,5,-14.176610946655273,21.92683982849121
6/16/17,internals,-1,-13.547287940979004,23.165136337280273
6/16/17,electricity_grid,2,-12.483104705810547,21.614839553833008
6/16/17,ensuring,5,-13.347678184509277,20.376304626464844
6/16/17,psdp,5,-14.980587005615234,21.26603889465332
6/16/17,eprs,-1,-15.332000732421875,21.58574104309082
6/16/17,small_modular_reactor,16,-13.579384803771973,22.04336166381836
6/16/17,molten,-1,-12.527764320373535,22.686450958251953
6/16/17,mvm,-1,-15.464802742004395,21.88104248046875
6/16/17,ceec,4,-12.80342960357666,22.668672561645508
6/16/17,gas_cooled,-1,-13.680729866027832,23.290634155273438
6/16/17,fast_neutron_reactor,-1,-14.629464149475098,22.625612258911133
6/16/17,rechecked,8,-12.45368480682373,22.657123565673828
6/16/17,national_energy_policy,15,-14.686903953552246,22.89771842956543
6/16/17,vitrification,-1,-12.628979682922363,22.63463592529297
6/16/17,consortium,11,-14.100093841552734,20.005245208740234
6/16/17,reactor_unit,-1,-14.650961875915527,21.100465774536133
6/16/17,nuclear_reactor,3,-12.674656867980957,21.76527214050293
6/16/17,transition,5,-12.902602195739746,21.156421661376953
6/16/17,firstenergy,11,-14.026217460632324,20.08344268798828
6/16/17,sinohydro,-1,-15.184927940368652,21.909748077392578
6/16/17,vital,5,-13.863716125488281,20.404621124267578
6/16/17,styrofoam,-1,-13.627667427062988,23.116025924682617
